,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tannealing
3707,0.6999,0.0098,0.1401,0.0742,0.0097,0.0102,0.0,0.0,0.0,0.0,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.15
3708,0.0,0.0,0.086,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,831.34970703125
3709,0.0,0.5056,0.0741,0.0713,0.2046,0.0,0.0,0.0556,0.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,761.15
3710,0.5595,0.07,0.1798999999999999,0.0,0.01,0.0,0.0,0.1798999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.15
3711,0.6570999999999999,0.0,0.0474,0.0,0.0,0.0,0.0,0.1559,0.0596,0.0,0.0642,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,784.15
3712,0.6938,0.1848,0.0631,0.0,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.15
3713,0.7606,0.0,0.126,0.0,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.15
3714,0.7423000000000001,0.0045,0.012,0.0,0.0824,0.0,0.0,0.1497,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.6186279296875
3715,0.7483748374837484,0.0,0.0,0.0,0.1002100210021002,0.0,0.0,0.1514151415141514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0651000976562
3716,0.6785,0.0,0.1476,0.0229,0.0,0.0,0.0626,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.15
3717,0.6908,0.2171,0.0088,0.0,0.0,0.0,0.0,0.0366,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.15
3718,0.7793000000000001,0.1168999999999999,0.0092,0.0078,0.0335,0.0,0.0,0.0298,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,889.15
3719,0.6494,0.0642,0.1049,0.0906,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.15
3720,0.0,0.3339999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.3205017089844
3721,0.6495909427319824,0.1072150101014141,0.1231172364130978,0.0168023523293261,0.060508471185966,0.0,0.0,0.0,0.0,0.0,0.0393055027703878,0.0,0.0,0.0,0.0,0.0,6.0008401176164654e-05,0.0,0.0,0.0,995.3703979492188
3722,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.1500610351562
3723,0.58,0.02,0.2,0.0,0.0,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,987.15
3724,0.6093878122437552,0.0,0.0096998060038799,0.0,0.0,0.0252994940101197,0.0235995280094398,0.113597728045439,0.0,0.0432991340173196,0.122297554048919,0.0,0.0,0.0,0.0,0.0,0.0,0.0359992800143997,0.0,0.0,806.3157104492187
3725,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.9230712890625
3726,0.42,0.3,0.04,0.0,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0004638671876
3727,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.1378234863281
3728,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.15
3729,0.8001,0.0,0.1002,0.0,0.0193,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.15
3730,0.6912308769123089,0.045995400459954,0.1268873112688731,0.0,0.0,0.0,0.0,0.1348865113488651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.15
3731,0.7141,0.015,0.04,0.0518,0.0521,0.0,0.0,0.0,0.1,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.15
3732,0.7156,0.177,0.0302,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.15
3733,0.636,0.0,0.1639999999999999,0.0,0.05,0.0,0.0,0.108,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.15
3734,0.6752,0.0207,0.1247,0.0227999999999999,0.0,0.0,0.0,0.1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.15
3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,734.7367614746094
3736,0.664,0.0,0.108,0.0361,0.019,0.0,0.0,0.1479,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,935.15
3737,0.6492,0.0,0.0899,0.0,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.15
3738,0.53,0.2,0.17,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.15
3739,0.7000000000000001,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.15
3740,0.62,0.1,0.1,0.065,0.065,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.15
3741,0.7406,0.0888,0.0638,0.0127,0.0796,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.15
3742,0.7000000000000001,0.048,0.1,0.012,0.12,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.15
3743,0.6505,0.1349,0.092,0.0244,0.0,0.049,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.15
3744,0.3003,0.0,0.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002000000000001,0.0,998.15
3745,0.7698,0.0947,0.0426999999999999,0.0,0.0091,0.0087,0.0,0.0662,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
3746,0.9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.15
3747,0.5933,0.0,0.1618,0.0039,0.0197,0.0,0.0,0.1569,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,953.15
3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,671.0199645996094
3749,0.743,0.001,0.062,0.045,0.005,0.0,0.06,0.0579999999999999,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,802.15
3750,0.7162999999999999,0.0,0.1144999999999999,0.0,0.0126,0.0,0.0,0.1345,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.15
3751,0.774,0.049,0.022,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.15
3752,0.4686,0.1808,0.0545,0.0,0.0418,0.0810999999999999,0.0,0.0,0.0,0.0298,0.0844999999999999,0.0,0.0,0.0,0.0,0.0352,0.0,0.0127,0.011,0.0,904.15
3753,0.634,0.042,0.152,0.0,0.012,0.0,0.0,0.132,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.15
3754,0.7211,0.0727,0.02,0.0,0.0,0.0264,0.0,0.0,0.1325,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.15
3755,0.6506000000000001,0.1552,0.0994999999999999,0.0,0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.15
3756,0.7782,0.0981,0.0305,0.0,0.0166,0.0,0.0,0.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.15
3757,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.8273986816406
3758,0.7262000000000001,0.0,0.0081,0.0,0.0,0.0,0.0,0.0066,0.1147,0.0,0.0401,0.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.15
3759,0.7955,0.1391,0.0063,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.15
3760,0.5701429857014298,0.0,0.0287971202879712,0.0,0.0,0.0,0.0,0.0094990500949905,0.0,0.0,0.0,0.3342665733426657,0.0,0.0,0.0,0.0542945705429457,0.0,0.0,0.0,0.0,768.4631713867188
3761,0.6343,0.0213,0.0881,0.0,0.2171,0.0,0.0,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.15
3762,0.5311,0.0,0.1248,0.0087,0.1692,0.0,0.0,0.0737,0.0604,0.0,0.0,0.0,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.15
3763,0.6568,0.0774,0.1158,0.0367,0.0515,0.0431,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.15
3764,0.696,0.026,0.108,0.016,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.15
3765,0.634,0.042,0.152,0.005,0.012,0.0,0.0,0.122,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.15
3766,0.7185,0.0,0.0474,0.0567,0.0346,0.0,0.0,0.0395,0.0789,0.0,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.1808837890625
3767,0.653,0.072,0.114,0.053,0.037,0.0,0.0,0.062,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.15
3768,0.685,0.04,0.1285,0.0448,0.0645,0.0,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.15
3769,0.0,0.0,0.0,0.0,0.0,0.22,0.072,0.103,0.051,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,583.15
3770,0.0,0.55,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.15
3771,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,888.8044799804687
3772,0.6667000000000001,0.0555,0.0279,0.0631,0.0553,0.0,0.0,0.0,0.1125,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.15
3773,0.6798000000000001,0.1098,0.1101999999999999,0.0,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.15
3774,0.2405,0.4685,0.0,0.0,0.0,0.0821,0.0,0.1315,0.0,0.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.15
3775,0.6764,0.0094,0.1353,0.0326,0.0,0.0,0.0,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.15
3776,0.6990000000000001,0.005,0.126,0.063,0.049,0.0409999999999999,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.15
3777,0.6709999999999999,0.1,0.0969999999999999,0.005,0.094,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.15
3778,0.7322,0.0,0.0594,0.0,0.0276,0.0,0.0,0.0435,0.1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.15
3779,0.6255,0.0813,0.0972,0.0115,0.1316,0.0392,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.15
3780,0.6397,0.02,0.1502,0.02,0.012,0.0,0.0,0.1301,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.15
3781,0.5583,0.1371,0.142,0.0,0.0196,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.15
3782,0.6365999999999999,0.0,0.1299,0.0315,0.0315,0.0,0.0,0.1128,0.0409999999999999,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.15
3783,0.6584341565843416,0.0,0.0,0.0,0.1068893110688931,0.0798920107989201,0.0,0.1547845215478452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.730810546875
3784,0.0,0.0,0.027,0.0,0.0,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.0,663.8056396484375
3785,0.77,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.15
3786,0.0,0.0,0.1547,0.0,0.0,0.0,0.1762999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.0,752.162451171875
3787,0.6925000000000001,0.0,0.0296,0.0449,0.0968,0.0,0.0,0.1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.76572265625
3788,0.6836,0.0,0.0062,0.0315,0.0792,0.0207,0.0425,0.043,0.0425,0.0195,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.15
3789,0.1304869513048695,0.5498450154984501,0.0196980301969803,0.0,0.0,0.2496750324967503,0.0,0.0,0.0502949705029497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.1499389648437
3790,0.5,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1846069335936
3791,0.061,0.751,0.0,0.0,0.0,0.075,0.0,0.0,0.019,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.15
3792,0.598,0.0,0.1495,0.0249,0.0,0.0,0.0,0.1495,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0199,0.0,0.0,0.0498,0.0,953.15
3793,0.8236,0.1243,0.0121,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.15
3794,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.2180541992188
3795,0.55,0.0,0.1751,0.0,0.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.15
3796,0.6940000000000001,0.0,0.0296,0.045,0.0754,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.8302978515625
3797,0.6622,0.0,0.0501999999999999,0.0,0.0,0.0,0.0,0.2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.15
3798,0.8300000000000001,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.15
3799,0.3087,0.4179,0.0,0.0,0.0,0.0711,0.0,0.1173,0.0,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.15
3800,0.6,0.34,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.15
3801,0.375,0.019,0.094,0.0,0.2289999999999999,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.1639999999999999,0.0,0.0,0.0,0.0,948.651953125
3802,0.5545,0.1428,0.1506,0.0,0.1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.15
3803,0.5,0.0,0.0,0.0271,0.2209,0.0,0.0,0.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.0,786.15
3804,0.7658,0.0246,0.0393,0.0301,0.0302999999999999,0.0199,0.0,0.0096,0.0484,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.35
3805,0.7048000000000001,0.0,0.0487,0.0,0.0,0.0,0.1662,0.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.15
3806,0.3500999999999999,0.0,0.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4876,0.0,1016.15
3807,0.0,0.124,0.0,0.0289999999999999,0.304,0.0,0.0,0.0559999999999999,0.052,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0,772.15
3808,0.7717,0.004,0.0417,0.0137,0.0111,0.0,0.0,0.0,0.1494,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.9064697265625
3809,0.6473000000000001,0.0,0.1644,0.0216,0.0,0.0,0.0,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.15
3810,0.0,0.63,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.15
3811,0.0,0.6667000000000001,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.6997436523437
3812,0.8201999999999999,0.0898,0.0125,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.1058715820312
3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,765.115087890625
3814,0.751937596879844,0.0,0.0,0.0,0.0,0.0,0.0,0.1820091004550227,0.0,0.0279013950697534,0.0,0.0375018750937546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.4114135742188
3815,0.0,0.0,0.0,0.0,0.05,0.05,0.07,0.08,0.05,0.27,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,558.15
3816,0.6474,0.1086999999999999,0.0959,0.1017,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.15
3817,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,562.15
3818,0.6901,0.0,0.0068,0.0,0.0,0.0477,0.0396,0.0404,0.0399,0.0642,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.15
3819,0.6639,0.0861,0.1031,0.0122,0.081,0.0415,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.15
3820,0.55,0.225,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.6913208007812
3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,712.4637817382813
3822,0.0,0.847,0.0,0.0,0.0,0.0,0.0,0.125,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.9318298339844
3823,0.7836,0.1518,0.0123,0.0,0.0,0.0,0.0,0.0404,0.0118999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.5399536132812
3824,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.9807495117188
3825,0.7648999999999999,0.0,0.012,0.0304,0.0415,0.012,0.0615,0.0297,0.013,0.0,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.15
3826,0.6639999999999999,0.0,0.1659999999999999,0.0,0.1129999999999999,0.0,0.0,0.0569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.15
3827,0.696,0.038,0.087,0.04,0.0,0.0,0.0,0.125,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.15
3828,0.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0,0.0,0.3326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.1498779296875
3829,0.0,0.928,0.0,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.8395751953125
3830,0.5369,0.0415,0.0,0.0,0.0737,0.1079,0.0,0.1067,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.031,0.0,0.049,0.0,0.0,826.15
3831,0.6315,0.098,0.109,0.0623,0.066,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.15
3832,0.5731343880632838,0.2067124027441646,0.0077004620277216,0.0,0.0,0.1580094805688341,0.0,0.0191011460687641,0.0336020161209672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
3833,0.6335000000000001,0.0047,0.1216,0.0472,0.0117,0.0,0.0,0.1599,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,894.15
3834,0.7408740874087408,0.004000400040004,0.0118011801180118,0.0,0.0952095209520952,0.0,0.0,0.1328132813281328,0.0073007300730073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.6138061523437
3835,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.15
3836,0.6335000000000001,0.092,0.114,0.0572,0.0512,0.0,0.0,0.0,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.15
3837,0.0,0.754,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.3271545410156
3838,0.0,0.795,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.15
3839,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.0,720.684912109375
3840,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.5676025390625
3841,0.65,0.31,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.7575439453125
3842,0.7281000000000001,0.008,0.048,0.0574,0.0223,0.0,0.0,0.04,0.08,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.1228393554687
3843,0.6930000000000001,0.0,0.0,0.0,0.0,0.0,0.078,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6285461425781
3844,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,641.7276977539063
3845,0.6827,0.1088,0.0495,0.0939,0.0225,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.15
3846,0.6335000000000001,0.092,0.114,0.0655,0.0645,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.15
3847,0.6096,0.033,0.1532,0.0921,0.0711,0.03,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1045.15
3848,0.752,0.0009,0.0607,0.0461,0.0055,0.0,0.0352,0.0749,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,824.15
3849,0.7723000000000001,0.0988,0.0153,0.0,0.0262,0.0,0.0,0.0232,0.0232,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,876.15
3850,0.635625501202887,0.0059141940657578,0.0,0.0,0.0,0.0,0.0,0.0,0.0503207698476343,0.0,0.0,0.3081395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.15
3851,0.6448999999999999,0.0,0.0,0.0515,0.0,0.0,0.0,0.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.671728515625
3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,696.9384216308594
