,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
147,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,64.85
148,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00000000000001
149,0.65,0.0,0.12,0.02,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,84.09999847412108
150,0.0,0.7000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.80000000000003
151,0.65,0.0,0.065,0.07,0.0,0.0,0.06,0.006,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.052,0.0,0.0139999999999999,0.0,0.0,90.0
152,0.6140000000000001,0.0,0.07,0.06,0.055,0.0,0.06,0.022,0.033,0.0,0.04,0.0,0.0,0.013,0.0,0.02,0.0,0.013,0.0,0.0,89.0
153,0.4998500149985001,0.1286871312868713,0.0430956904309569,0.0,0.0,0.2410758924107589,0.0,0.0,0.0,0.0841915808419158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.19999694824219
154,0.707,0.0554999999999999,0.0820999999999999,0.0,0.0,0.0,0.0645999999999999,0.0622999999999999,0.0068,0.0157999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
155,0.6,0.09,0.09,0.0,0.0,0.0,0.09,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,81.5
156,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
157,0.7392000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
158,0.6762999999999999,0.0639,0.039,0.0,0.0,0.0,0.1139,0.044,0.0608999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
159,0.7196,0.1399,0.06,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09999847412112
160,0.51,0.0,0.065,0.12,0.11,0.0,0.015,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,101.0
161,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.2239999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1
162,0.64,0.0,0.12,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
163,0.8,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09999847412108
164,0.55,0.0,0.06,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.0,105.6
165,0.6152000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11
166,0.0,0.6655,0.0,0.0,0.0,0.0,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.30000305175783
167,0.8173999999999998,0.0403999999999999,0.0214999999999999,0.0247999999999999,0.0267999999999999,0.0081999999999999,0.0,0.0554999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30000305175783
168,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09999847412109
169,0.6,0.0,0.078,0.108,0.004,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3
170,0.127,0.62,0.0,0.0,0.104,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
171,0.7,0.0,0.06,0.03,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,82.4000015258789
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,49.59999847412109
173,0.6718000000000001,0.0,0.1643,0.0,0.0,0.0,0.0,0.1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4000015258789
174,0.0,0.5,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.19999694824219
175,0.6417641764176418,0.0,0.1279127912791279,0.1599159915991599,0.0,0.0,0.0,0.0488048804880488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216021602160216,0.0,0.0,101.0
176,0.5632,0.0,0.0867,0.264,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0999984741211
177,0.6497649764976497,0.0093009300930093,0.1276127612761276,0.0484048404840483,0.0,0.0,0.0,0.1627162716271627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
178,0.6443355664433558,0.04999500049995,0.0698930106989301,0.0,0.0,0.0,0.0998900109989001,0.0848915108489151,0.03999600039996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
179,0.6829000000000001,0.0368,0.1211,0.0446,0.0582,0.042,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98000000000002
180,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,38.0
181,0.78,0.0,0.02,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
182,0.0,0.2095,0.0,0.201,0.0,0.3254999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,0.0,73.4000015258789
183,0.4305,0.0,0.067,0.0,0.2511,0.0,0.0,0.2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,81.00000000000004
184,0.0,0.0,0.0,0.0,0.0,0.0496999999999999,0.4008,0.0,0.0994999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,49.0
185,0.6900000000000001,0.12,0.04,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45,51.6
187,0.677,0.0,0.005,0.021,0.128,0.0,0.0,0.034,0.063,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.049,0.0,0.0,86.0
188,0.6705329467053295,0.0315968403159684,0.078992100789921,0.1514848515148485,0.0543945605439456,0.0,0.0,0.0,0.0,0.0,0.012998700129987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
189,0.632,0.0901,0.1059,0.0,0.1242,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
190,0.56,0.12,0.12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4000015258789
191,0.6065,0.0,0.0715,0.0,0.0,0.0079,0.1525,0.1225,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0227999999999999,0.0,0.0099,0.0,0.0,83.0
192,0.5845,0.0354,0.1208,0.1834,0.0659,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1
193,0.58,0.129,0.0,0.0,0.0,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8
194,0.6003399660033996,0.0,0.0851914808519147,0.0542945705429456,0.0553944605539446,0.0400959904009598,0.0,0.0398960103989601,0.044995500449955,0.0,0.0346965303469653,0.0,0.0,0.0,0.0,0.0353964603539646,0.0,0.0096990300969902,0.0,0.0,78.0
195,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29999999999998
196,0.65,0.0,0.02,0.01,0.15,0.0,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,87.79999999999998
197,0.3922,0.1284,0.0495,0.0399,0.2998,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.03,0.0,0.0198,0.0,0.0,0.0055,0.0,0.0,99.0
198,0.725,0.0069999999999999,0.119,0.031,0.076,0.031,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4
199,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.51,0.0,43.6
200,0.475,0.0,0.175,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
201,0.4568543145685431,0.0,0.136986301369863,0.2135786421357864,0.1925807419258074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
202,0.0,0.01000100010001,0.0,0.031003100310031,0.1618161816181618,0.0,0.0,0.0559055905590559,0.0519051905190519,0.026002600260026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633663366336635,0.0,47.200000762939446
203,0.65,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7
204,0.6562,0.0,0.085,0.0,0.0,0.0,0.124,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,83.99999999999999
205,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.10999999999999
206,0.73,0.0131,0.0,0.0,0.1545,0.0,0.0,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8
207,0.3327,0.3806,0.0,0.0,0.0,0.0,0.0093,0.0401999999999999,0.0476999999999999,0.1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
208,0.68,0.04,0.1,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
209,0.6579999999999999,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,81.5999984741211
210,0.5315318919135149,0.0416024961497689,0.0069004140248414,0.0,0.0126007560453627,0.0364021841310478,0.0568034082044922,0.0638038282296937,0.0518031081864911,0.1094065643938636,0.0832049922995379,0.0,0.0,0.0,0.0,0.0,0.0,0.0057003420205212,0.0,0.0,96.0
211,0.0,0.6023,0.0,0.0,0.0,0.0,0.0,0.1754,0.2221999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24
212,0.6709999999999999,0.049,0.135,0.047,0.063,0.027,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09999999999998
213,0.654,0.0,0.086,0.0,0.0,0.0,0.125,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,84.0999984741211
214,0.0,0.55,0.005,0.0,0.0,0.0,0.1,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
215,0.6858006042296073,0.0,0.0,0.0,0.0,0.1520644511581067,0.0,0.0,0.162134944612286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906
216,0.7484999999999999,0.0,0.1,0.0,0.0,0.0,0.0,0.0743,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
217,0.63,0.1,0.15,0.01,0.02,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
218,0.675,0.0,0.075,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5999984741211
219,0.6567000000000001,0.0289999999999999,0.1321,0.0801,0.0621,0.026,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,83.0
220,0.63,0.0,0.065,0.035,0.02,0.045,0.0,0.02,0.06,0.0,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.035,0.0,0.0,82.19999694824219
221,0.7023999999999999,0.0,0.0062,0.0313,0.1123,0.0,0.0,0.0711,0.0334,0.0,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,77.0
222,0.1921999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2307999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770000000000001,0.0,0.0,0.0,66.50000000000001
223,0.6221,0.0,0.1586999999999999,0.1372,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718,0.0,0.0,0.0,0.0,91.69999694824222
224,0.659,0.031,0.111,0.066,0.073,0.015,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.50000000000001
225,0.4121,0.1484,0.0495,0.0,0.2095,0.115,0.0,0.0,0.0,0.0102,0.0,0.0,0.03,0.0,0.0198,0.0,0.0,0.0055,0.0,0.0,91.0
226,0.432,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.13,0.0,0.0,0.0,0.0,106.0
227,0.68,0.0,0.1,0.08,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0999984741211
228,0.009,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579999999999999,0.0,68.19999694824216
229,0.7167,0.0,0.0844999999999999,0.0,0.0,0.0,0.0412,0.0857,0.0371,0.0167,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,75.0
230,0.6180123602472051,0.0277005540110802,0.0884017680353607,0.127702554051081,0.0,0.0,0.0,0.01040020800416,0.0,0.1107022140442809,0.0,0.0,0.0,0.0,0.0,0.0161003220064401,0.0,0.0,0.0,0.0,83.0
231,0.65,0.0,0.1,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50000000000001
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966,0.0,51.29999923706055
233,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,66.0
234,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,67.3
235,0.63,0.0,0.05,0.0,0.0,0.0,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1999969482422
236,0.668,0.012,0.136,0.062,0.093,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4
237,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,38.53
239,0.57,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03,0.0,0.0,98.5
240,0.6479647964796481,0.0047004700470047,0.1158115811581158,0.0491049104910491,0.0118011801180118,0.0,0.0,0.1288128812881288,0.035003500350035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046004600460046,0.0,72.00000000000001
241,0.5955238209528381,0.0776031041241649,0.0,0.0,0.0,0.0496019840793631,0.0,0.0737029481179247,0.1131045241809672,0.0571022840913636,0.0,0.0331013240529621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.00000000000003
242,0.0795840831833633,0.0,0.1491701659668066,0.0994801039792041,0.0,0.0,0.0994801039792041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667866426714657,0.0,81.0
243,0.63,0.0,0.04,0.0,0.13,0.03,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,82.29999999999998
244,0.4905,0.0,0.2537,0.0,0.0,0.0,0.0,0.1459,0.0,0.0,0.1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.40000152587889
245,0.6900000000000001,0.0,0.055,0.06,0.06,0.09,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,84.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0
247,0.0,0.7881999999999999,0.0,0.0,0.0,0.0,0.0,0.1969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,51.20000076293945
248,0.4347999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347999999999999,0.0,0.0,0.0,65.21
249,0.6318747250109995,0.0,0.0961961521539138,0.139694412223511,0.1173953041878324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139994400223991,0.0,0.0,0.0,0.0,0.0,0.0,92.8000030517578
250,0.5836999999999999,0.1792,0.0,0.0,0.0,0.0,0.0992999999999999,0.1015999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0361999999999999,0.0,0.0,0.0,0.0,0.0,93.0999984741211
251,0.6365,0.009,0.0491,0.0311,0.0112,0.0,0.1047,0.0605999999999999,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.0,0.0203,0.0132,0.0,87.19999694824219
252,0.6313368663133686,0.1458854114588541,0.0728927107289271,0.0,0.0968903109689031,0.026997300269973,0.0,0.0,0.0,0.0,0.025997400259974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00000000000001
253,0.6679933200667992,0.0849991500084999,0.1399986000139998,0.0199998000019999,0.0569994300056999,0.0129998700012999,0.0,0.0,0.0,0.0,0.0169998300016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69999694824219
254,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.80000305175781
255,0.6837316268373163,0.0,0.0,0.0857914208579142,0.1092890710928907,0.0,0.0,0.0812918708129187,0.0141985801419858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256974302569743,0.0,85.0
256,0.4,0.0,0.2,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,109.20000000000002
257,0.605,0.0,0.09,0.0969999999999999,0.008,0.0,0.0,0.188,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30000305175781
258,0.675,0.0,0.025,0.13,0.015,0.0,0.0,0.149,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99999999999999
259,0.7586,0.0,0.0034999999999999,0.0,0.1169,0.0,0.0,0.0959,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56
260,0.8245,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79999923706055
261,0.493,0.253,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5999984741211
262,0.68,0.08,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.69999694824219
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,37.900001525878906
264,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,74.9
265,0.7153,0.0,0.0,0.0,0.025,0.0,0.0,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,77.80000305175781
266,0.7063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061,0.0,0.0,0.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
267,0.4761999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761999999999999,0.0,0.0,0.0,60.56999999999999
268,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4000015258789
269,0.7237,0.0943,0.0644,0.032,0.0619,0.0113,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
270,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59999847412109
271,0.7101000000000001,0.0,0.0115,0.038,0.1119,0.0,0.0,0.1195,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1
272,0.8295999999999998,0.1458999999999999,0.0053999999999999,0.0,0.0,0.0,0.0061999999999999,0.0128999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09999847412109
273,0.108010801080108,0.0,0.0,0.0,0.0,0.0,0.0,0.108010801080108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7663766376637664,0.0,0.0,0.0,67.40000152587893
274,0.5962,0.0,0.2121,0.0,0.0,0.0,0.1525999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,88.9000015258789
275,0.6103,0.0,0.0499999999999999,0.0,0.0,0.0300999999999999,0.0499999999999999,0.1292999999999999,0.1102999999999999,0.0199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
276,0.7384999999999999,0.0998,0.0798,0.02,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5
277,0.6776000000000001,0.0,0.1043,0.0557,0.0,0.0,0.0,0.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80000305175781
278,0.7395999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8
279,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45,0.0,0.0,0.0,96.57859802246094
280,0.705970597059706,0.0,0.0,0.0,0.1243124312431243,0.0,0.0,0.1406140614061406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291029102910291,0.0,0.0,0.0,0.0,76.5
281,0.6928,0.0177,0.0151,0.0,0.077,0.0,0.0,0.1443,0.0,0.0530999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68
282,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.00999999999999
283,0.706,0.0,0.009,0.059,0.095,0.0,0.0,0.125,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99999999999999
284,0.6679999999999999,0.0236,0.1226,0.0245,0.0,0.0,0.0,0.1485999999999999,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
285,0.6759999999999999,0.013,0.126,0.0819999999999999,0.084,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99999999999999
286,0.7220000000000001,0.0,0.011,0.053,0.081,0.0,0.0,0.127,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
287,0.6634,0.0911999999999999,0.0931,0.0584999999999999,0.0,0.0,0.0,0.0169,0.0069,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
288,0.6148,0.0,0.1481,0.148,0.0,0.0,0.0,0.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,99.90000152587888
289,0.8520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1
290,0.9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,72.45
