,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tsoft
11303,0.3,0.4295,0.0,0.0,0.0,0.0,0.0070999999999999,0.0,0.0871,0.1762999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.15
11304,0.0,0.4963,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.15
11305,0.2195,0.2396,0.0,0.0,0.0,0.0596999999999999,0.2418,0.0,0.0395999999999999,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.15
11306,0.25,0.2628,0.0165,0.0,0.0,0.0,0.0,0.0366,0.012,0.1387,0.0,0.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.15
11307,0.0,0.7907790779077909,0.0,0.0,0.014001400140014,0.0,0.0,0.0,0.0793079307930793,0.0918091809180918,0.0,0.0,0.0,0.0,0.0241024102410241,0.0,0.0,0.0,0.0,0.0,868.15
11308,0.6335000000000001,0.092,0.114,0.0655999999999999,0.0596,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.15
11309,0.2996,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.0,0.4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.15
11310,0.0,0.0,0.0559055905590559,0.0421042104210421,0.0,0.0,0.1107110711071107,0.0,0.0,0.0,0.0,0.0,0.0421042104210421,0.0,0.0,0.0,0.0,0.0,0.7491749174917492,0.0,780.15
11311,0.6462000000000001,0.0,0.0176,0.0,0.0,0.0,0.2691,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0126,0.0004,1220.15
11312,0.6509999999999999,0.096,0.111,0.013,0.095,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.15
11313,0.4075999999999999,0.1582,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0601,0.0,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.15
11314,0.31,0.36,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,913.15
11315,0.6073,0.0,0.1285,0.0,0.0,0.0,0.0,0.0,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,1232.9499999999998
11316,0.6778322167783223,0.0,0.0958904109589041,0.0156984301569843,0.017998200179982,0.0,0.0686931306869313,0.1201879812018798,0.0026997300269973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.15
11317,0.0595017850535516,0.6675200256007681,0.0,0.0,0.038201146034381,0.0,0.0,0.0,0.0835025050751522,0.1406042181265438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.15
11318,0.1317999999999999,0.2632999999999999,0.0,0.0,0.0,0.1086999999999999,0.0,0.0,0.0,0.4913999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.15
11319,0.0,0.3254999999999999,0.0,0.0,0.0902999999999999,0.0498,0.0592,0.0,0.0,0.3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753,0.0,847.15
11320,0.32,0.175,0.125,0.0,0.0,0.0,0.1,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
11321,0.4847999999999999,0.2634,0.1232,0.0,0.0327,0.0,0.0477,0.0099,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,973.15
11322,0.524047595240476,0.0,0.1407859214078592,0.2124787521247875,0.0516948305169483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070992900709929,0.0,0.0,0.0,0.0,1023.15
11323,0.5129487051294871,0.0552944705529447,0.0377962203779622,0.0573942605739426,0.0397960203979602,0.1014898510148985,0.0,0.0,0.0,0.0567943205679432,0.0810918908109189,0.0,0.0,0.0,0.0,0.0385961403859614,0.0,0.0187981201879812,0.0,0.0,1090.15
11324,0.0,0.8662000000000001,0.0,0.0,0.0,0.0,0.0,0.0832,0.0,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.15
11325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,773.15
11326,0.0546054605460546,0.3958395839583958,0.045004500450045,0.0,0.0,0.0,0.0,0.0,0.0,0.1129112911291129,0.0,0.3763376337633763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.15
11327,0.5277000000000001,0.0,0.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.1948,0.0,0.0648,0.0,0.0,0.0,0.0555,0.0,0.0,0.0,0.0,968.15
11328,0.4811,0.121,0.0756,0.0,0.0,0.0,0.0263,0.0088,0.0,0.0,0.0,0.2011,0.0,0.0,0.0177,0.0565,0.0,0.0098,0.0,0.0,905.15
11329,0.6434000000000001,0.0,0.0785,0.0,0.0,0.0435,0.0892,0.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0,938.15
11330,0.5807290364518225,0.0,0.0408020401020051,0.0,0.0876043802190109,0.1423071153557677,0.0,0.0,0.0,0.0,0.0394019700985049,0.0,0.0,0.0,0.0153007650382519,0.0730036501825091,0.0,0.0203010150507525,0.0,0.0,1170.15
11331,0.015,0.3447,0.034,0.0,0.0,0.1668,0.01,0.026,0.0,0.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.15
11332,0.0,0.7615999999999999,0.0,0.0,0.0265,0.0,0.0,0.0547,0.0,0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.15
11333,0.02,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.15
11334,0.7364,0.0438,0.0622,0.0441,0.0418,0.0144,0.0,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.15
11335,0.623,0.1458,0.0747,0.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.15
11336,0.6659999999999999,0.0,0.0,0.278,0.0,0.0,0.0,0.0279999999999999,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.15
11337,0.155,0.3351,0.17,0.0,0.068,0.1767,0.0,0.0605,0.0,0.0,0.0,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.15
11338,0.5927,0.0,0.0825,0.0161,0.0,0.0084,0.0433,0.2298,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,947.15
11339,0.4979,0.0,0.1238,0.1251,0.1955,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.15
11340,0.4646743478956633,0.1373219715154424,0.01710273643783,0.0,0.0933149303888622,0.0341054568730996,0.1214194271083373,0.0360057609217474,0.0148023683789406,0.0,0.0613098095695311,0.0,0.0,0.0,0.0197031525044007,0.0,0.0,0.0,0.0,0.0,865.15
11341,0.1587,0.5381,0.0,0.0,0.0365,0.0,0.0455999999999999,0.0,0.094,0.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.15
11342,0.6093999999999999,0.0219,0.0224,0.0757,0.068,0.0099,0.0,0.1846,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.15
11343,0.1476,0.4332,0.0406,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
11344,0.4476447644764477,0.244024402440244,0.0833083308330833,0.0,0.0,0.0,0.0,0.1028102810281028,0.0676067606760676,0.0,0.0546054605460546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.15
11345,0.6,0.017,0.07,0.03,0.0,0.016,0.12,0.0969999999999999,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,880.15
11346,0.415,0.45,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,861.15
11347,0.612,0.0,0.159,0.02,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1251.05
11348,0.6617000000000001,0.0,0.0503,0.0477,0.1944,0.0250999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,1093.15
11349,0.7743225677432257,0.0015998400159984,0.0375962403759624,0.0084991500849915,0.0115988401159884,0.0,0.0922907709229077,0.0384961503849615,0.0355964403559644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
11350,0.61,0.0,0.155,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1236.15
11351,0.7612000000000001,0.018,0.0,0.0,0.0447,0.0245,0.0,0.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.15
11352,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.15
11353,0.6849,0.0805,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,1023.15
11354,0.5479999999999999,0.019,0.095,0.066,0.024,0.0,0.0,0.14,0.0139999999999999,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.027,0.0,0.0,1068.15
11355,0.3435656434356564,0.2441755824417558,0.0595940405959404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427657234276572,0.0,0.0,0.0,0.0,0.0,0.0098990100989901,0.0,0.0,786.15
11356,0.7478,0.0094,0.0128,0.0162,0.0,0.0,0.0438,0.1055,0.0173,0.0,0.0,0.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.15
11357,0.5155,0.1299,0.0318,0.0457,0.0514,0.2096,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.15
11358,0.6273627362736274,0.098009800980098,0.122012201220122,0.0196019601960196,0.0,0.0,0.0,0.122012201220122,0.0098009800980098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.15
11359,0.6478,0.0,0.1543,0.0215,0.0,0.0,0.0,0.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.15
11360,0.0,0.735,0.0,0.0,0.0365,0.0,0.0,0.0,0.1001,0.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.15
11361,0.1124887511248875,0.2426757324267573,0.0662933706629337,0.0,0.0,0.0,0.0,0.0,0.0,0.5293470652934706,0.0,0.0491950804919508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.15
11362,0.7522247775222479,0.0803919608039196,0.0431956804319568,0.0,0.0201979802019798,0.0,0.0272972702729727,0.0557944205579442,0.0106989301069893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101989801019898,0.0,0.0,1038.15
11363,0.5494,0.1299,0.1499,0.0,0.02,0.0,0.0,0.0899,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.15
11364,0.1377,0.551,0.0,0.0,0.0,0.0,0.0,0.0272,0.1407,0.1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.15
11365,0.719,0.074,0.089,0.0,0.0,0.0,0.0,0.0809999999999999,0.0199999999999999,0.0149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.15
11366,0.6507,0.0,0.1401,0.0,0.0601,0.0,0.0,0.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.15
11367,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.15
11368,0.0155,0.3496000000000001,0.0346,0.0,0.0,0.2199,0.0,0.03,0.0,0.3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.15
11369,0.2239999999999999,0.29,0.131,0.0,0.12,0.0,0.1119999999999999,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.15
11370,0.6805,0.0289,0.1262,0.0798,0.0442,0.0262,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.15
11371,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.15
11372,0.6319747210111596,0.0,0.0958961641534338,0.15489380424783,0.1023959041638334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139994400223991,0.0,0.0,0.0,0.0,0.0,0.0,1215.15
11373,0.4618,0.1110999999999999,0.0474,0.0,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612,0.0,0.0,983.15
11374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.2913,0.534,681.15
11375,0.7701691932322708,0.0,0.0315987360505579,0.0,0.0,0.0536978520859165,0.0137994480220791,0.0795968161273549,0.0501979920803167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.15
11376,0.5316,0.0588,0.0402,0.0,0.0423,0.1399,0.0,0.0,0.0,0.0402,0.0861,0.0,0.0,0.0,0.0,0.0409999999999999,0.0,0.0199,0.0,0.0,1095.15
11377,0.4706,0.0901,0.0467,0.0513,0.0559,0.0409,0.1343,0.0769,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.15
11378,0.1271127112711271,0.2503250325032503,0.015001500150015,0.0,0.0410041004100409,0.027002700270027,0.015001500150015,0.036003600360036,0.032003200320032,0.4565456545654565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.15
11379,0.5165966806638672,0.0,0.1097780443911217,0.1392721455708858,0.130873825234953,0.0,0.0,0.0353929214157168,0.005498900219956,0.0,0.0,0.0,0.0499900019996,0.0,0.0,0.0125974805038992,0.0,0.0,0.0,0.0,950.15
11380,0.032,0.745,0.0,0.0,0.048,0.126,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.15
11381,0.0,0.0,0.0515,0.0,0.0,0.0,0.0,0.0309,0.0,0.3299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876,0.0,778.15
11382,0.55,0.15,0.07,0.0,0.0,0.0,0.04,0.04,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,893.15
11383,0.2976702329767023,0.1926807319268073,0.0,0.0,0.0158984101589841,0.0,0.0,0.0,0.0,0.3735626437356265,0.0,0.1201879812018798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
11384,0.0,0.0647064706470647,0.035003500350035,0.1447144714471447,0.1447144714471447,0.1599159915991599,0.1295129512951295,0.0,0.0,0.0198019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986298629862986,0.0,806.15
11385,0.0,0.8453,0.0,0.0,0.0,0.0,0.0,0.0,0.1153,0.0394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.15
11386,0.4576542345765423,0.0,0.0728927107289271,0.0,0.2453754624537546,0.0,0.0,0.0,0.0,0.2075792420757924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164983501649835,0.0,0.0,1085.15
11387,0.3389,0.0,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.15
11388,0.6796,0.0,0.1748,0.0,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.0,0.0,0.0,0.0,0.0,1279.15
11389,0.758,0.0,0.07,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.4499999999998
11390,0.0,0.5556,0.0926,0.0,0.0,0.0,0.0,0.1110999999999999,0.0,0.1481,0.0,0.0,0.0,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,795.15
11391,0.6890999999999999,0.0,0.0122,0.0616,0.0553,0.0,0.0415,0.1001,0.0197,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.15
11392,0.1499,0.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.1297,0.4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.15
11393,0.754975497549755,0.0,0.011001100110011,0.0,0.0067006700670067,0.0,0.0,0.1149114911491149,0.0318031803180318,0.0,0.0,0.0806080608060806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.15
11394,0.0959,0.4106,0.0669,0.0,0.0,0.1099,0.0,0.0,0.0,0.0,0.0,0.2577,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,833.15
11395,0.6245,0.2376,0.0383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989,0.0,1320.0500244140626
11396,0.155,0.223,0.0,0.0,0.0,0.0608,0.026,0.0501,0.0081999999999999,0.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.15
11397,0.7148000000000001,0.0,0.0978,0.0051,0.0,0.0,0.0,0.1545,0.0103,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0,1033.15
11398,0.5035000000000001,0.103,0.1374,0.0,0.1787,0.0,0.0,0.0,0.0,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.15
11399,0.4952,0.0,0.1702,0.2461,0.0884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.15
11400,0.6109,0.0428,0.167,0.0471,0.0,0.0,0.0,0.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.15
11401,0.7255,0.0,0.0991,0.0501999999999999,0.0518,0.0,0.0,0.0734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.15
11402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,688.15
11403,0.6994699469946993,0.0228022802280228,0.0873087308730873,0.0473047304730473,0.0,0.0,0.0,0.1374137413741374,0.004000400040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.15
11404,0.747,0.0,0.068,0.025,0.0,0.0,0.017,0.0969999999999999,0.024,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.15
11405,0.6465,0.0093999999999999,0.1353999999999999,0.0325999999999999,0.0,0.0,0.0,0.1738999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.15
11406,0.5107357515026052,0.0,0.0804056283939875,0.0,0.0,0.0,0.2399167941755922,0.0,0.0,0.1478103467242707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068004760333223,0.0,771.15
11407,0.5736,0.0447,0.107,0.0,0.0,0.0,0.0,0.1762,0.0,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,1094.15
11408,0.5750000000000001,0.1086,0.0106,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.2516,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0297,878.15
11409,0.7454999999999999,0.0917,0.0589,0.0196,0.0755,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.15
11410,0.2389,0.1242,0.0052,0.1047,0.0,0.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653,0.1942,0.0,0.0256,0.0,0.0,1018.15
11411,0.5051494850514948,0.0,0.1351864813518648,0.2741725827417258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854914508549145,0.0,0.0,0.0,0.0,1053.15
11412,0.4813037392521495,0.0741851629674065,0.0506898620275944,0.0,0.0,0.0336932613477304,0.0,0.0666866626674664,0.0328934213157368,0.0380923815236952,0.0,0.2082583483303338,0.006498700259948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
11413,0.5134000000000001,0.1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.15
11414,0.6754,0.0819999999999999,0.1177999999999999,0.0301999999999999,0.0700999999999999,0.0,0.0,0.0,0.0,0.0,0.0244999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.15
11415,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,746.15
11416,0.57,0.12,0.03,0.0,0.0,0.0,0.088,0.053,0.009,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.15
11417,0.653,0.072,0.114,0.053,0.019,0.0,0.0,0.062,0.008,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.15
11418,0.0277,0.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819,0.0,0.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.1500000000001
11419,0.4,0.0,0.0,0.09,0.06,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,1022.15
11420,0.6411,0.0565,0.1405,0.0,0.0,0.0,0.0574,0.0677,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,1123.15
11421,0.3926,0.1338,0.0974,0.2311,0.1328,0.0,0.0,0.005,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.15
11422,0.2458754124587541,0.2096790320967903,0.1914808519148085,0.0392960703929607,0.0375962403759624,0.0745925407459254,0.0,0.2014798520147985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.15
11423,0.8281999999999999,0.1101999999999999,0.0163,0.0,0.0033,0.0,0.0,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.15
11424,0.13,0.5,0.0,0.02,0.07,0.0,0.09,0.0,0.0,0.02,0.02,0.0,0.0,0.04,0.09,0.0,0.0,0.01,0.0,0.0,882.15
11425,0.3999,0.0,0.0051,0.0,0.29,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0,1036.15
11426,0.5235000000000001,0.0579,0.0395,0.0,0.0848,0.1431,0.0,0.0,0.0,0.0297,0.0615,0.0,0.0,0.0,0.0,0.0404,0.0,0.0196,0.0,0.0,1092.15
11427,0.6496,0.0279999999999999,0.1171,0.0761,0.0591,0.0571,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.15
11428,0.1086999999999999,0.2144,0.0,0.0,0.0,0.1886,0.0,0.0,0.0,0.4585,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,883.15
11429,0.7195999999999999,0.1399,0.06,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.15
11430,0.7245,0.0,0.1071,0.0341,0.0661,0.0403,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.15
11431,0.2251,0.1932999999999999,0.1757999999999999,0.0,0.1728,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.15
11432,0.6312,0.1667,0.0759,0.0,0.0,0.1261999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.15
11433,0.7187,0.0,0.0046,0.0513,0.0917,0.0,0.0,0.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.15
11434,0.6687000000000002,0.031,0.1181,0.016,0.0,0.0,0.0,0.1522,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.15
11435,0.6845,0.0317,0.0494,0.0,0.0359,0.0,0.0,0.19,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.15
11436,0.7211000000000001,0.0727,0.0,0.0,0.0,0.0264,0.0,0.0,0.1525,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.15
11437,0.7211,0.0527,0.04,0.0,0.0175,0.0176,0.0,0.0,0.1325,0.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.15
11438,0.0988,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975,0.0,0.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.15
11439,0.7183425325973921,0.0,0.0122990160787137,0.031197504199664,0.0425965922726181,0.0122990160787137,0.0335973122150227,0.0810935125189984,0.0326973842092632,0.0,0.0339972802175825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.15
11440,0.6733,0.0813,0.1253999999999999,0.0248,0.0518,0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.15
11441,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.15
