,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tm
144,0.6272691536957822,0.0,0.006400667328354184,0.00660282786368824,0.0017852048514238094,0.0,0.0,0.17784488239920412,0.011104535113055982,0.0917117842532415,0.0,0.0,0.0,0.0,0.0,0.07728094449525004,0.0,0.0,0.0,0.0,2744.116806144448,73.1574982937346,588.242611024391,1216.6121300906957
145,0.5882504594648051,0.0,0.012939230212208932,0.0011547997925620895,0.1431007572457768,0.0,0.0,0.13196477835451173,0.016902523009086207,0.08373247171452985,0.0,0.0,0.0,0.0,0.0,0.021954980206519238,0.0,0.0,0.0,0.0,2777.389801374217,74.89515104605738,561.7747201025308,1270.1671349423464
146,0.5056317145618162,0.0,0.041986178317506256,0.00036321290774503253,0.10819633068975368,0.0,0.0,0.1075032251902576,0.05513050043388592,0.1729711215037899,0.0,0.0,0.0,0.0,0.0,0.0082177163952454,0.0,0.0,0.0,0.0,2884.43404144987,72.80647856818184,519.8734227769446,1297.5750240299649
147,0.4885411348140789,0.0,0.014139263743171277,0.02317949346240083,0.011573473572280267,0.0,0.0,0.1657405466891685,0.05550773943646499,0.1505727162987908,0.0,0.0,0.0,0.0,0.0,0.09074563198364444,0.0,0.0,0.0,0.0,2886.040966514427,71.05351996434497,536.5577650590374,1076.085620633999
148,0.4389442556460547,0.0,0.037240247199529744,0.019690371190643825,0.22716989959792971,0.0,0.0,0.13245271629011046,0.0359717388314729,0.05681359207299467,0.0,0.0,0.0,0.0,0.0,0.051717179171263894,0.0,0.0,0.0,0.0,2835.4153786886855,73.8799983834942,552.2224422895694,1229.6299651711274
149,0.41732343925547183,0.0,0.09734336938195097,0.0010123548104280016,0.21748394078540575,0.0,0.0,0.13742385923444564,0.07422948008087836,0.020613937338724058,0.0,0.0,0.0,0.0,0.0,0.034569619112695314,0.0,0.0,0.0,0.0,2713.0631420689974,73.09546338020449,549.5831078443499,1295.5086667630444
150,0.3868364335826324,0.0,0.11184181729474094,0.0009788561328155396,0.19593450492913014,0.0,0.0,0.16541740685934472,0.07410060176848199,0.0002951757715063967,0.0,0.0,0.0,0.0,0.0,0.06459520366134786,0.0,0.0,0.0,0.0,2692.9520608147445,71.68573399858121,541.8389453661113,1282.003077417778
151,0.44812023310573434,0.0,0.04379027370106284,0.008129548494116031,0.02827548600698324,0.0,0.0,0.19188692688649353,0.06240450196239022,0.1903406788094232,0.0,0.0,0.0,0.0,0.0,0.02705235103379661,0.0,0.0,0.0,0.0,2873.4559958852,70.43816666179839,520.7158460943926,1135.3140455247994
152,0.5385842081157856,0.0,0.04270501803670136,0.026793721558595225,0.15077666850189353,0.0,0.0,0.1221833528268543,0.015261349343584614,0.03926994664804516,0.0,0.0,0.0,0.0,0.0,0.06442573496854026,0.0,0.0,0.0,0.0,2754.0642081610404,82.00122445426956,582.7303093795965,1292.5096416149836
153,0.5157870272008928,0.0,0.06964009014552726,0.05470449658345753,0.06335260064959193,0.0,0.0,0.18868036624904228,0.004463683659783739,0.029130483124681836,0.0,0.0,0.0,0.0,0.0,0.07424125238702274,0.0,0.0,0.0,0.0,2687.5470585484404,83.80723699641511,559.9204275893259,1279.8855959783286
